n,inv_norm,runs_norm,rem_norm,osc_norm,dis_norm,ham_norm
10000,0.307288,0.019902,0.0346,0.039808,0.682437,0.9996
10000,0.489181,0.019902,0.0382,0.039808,0.693741,0.9998
10000,0.660704,0.019902,0.0388,0.039808,0.701448,1
10000,0.280169,0.019902,0.0393,0.039808,0.651865,0.9997
10000,0.452472,0.019902,0.0354,0.039808,0.686843,0.9998
10000,0.447731,0.019902,0.0408,0.039808,0.60712,0.9996
10000,0.309063,0.019902,0.0345,0.039808,0.657582,0.9998
10000,0.770481,0.019902,0.04,0.039808,0.677947,0.9999
10000,0.310031,0.019902,0.0387,0.039808,0.693555,0.9997
10000,0.373955,0.019902,0.0456,0.039808,0.648585,0.9999
10000,0.273821,0.019902,0.0417,0.039808,0.611421,0.9997
10000,0.483237,0.019902,0.0395,0.039808,0.637875,0.9998
10000,0.539451,0.019902,0.043,0.039808,0.677587,0.9996
10000,0.366367,0.019902,0.041,0.039808,0.674858,0.9997
10000,0.77075,0.019902,0.038,0.039808,0.671115,0.9996
10000,0.563911,0.019902,0.0384,0.039808,0.662039,0.9997
10000,0.561992,0.019902,0.0428,0.039808,0.634298,0.9997
10000,0.498931,0.019902,0.0437,0.039808,0.674572,0.9997
10000,0.405477,0.019902,0.0393,0.039808,0.645553,0.9998
10000,0.320253,0.019902,0.0325,0.039808,0.73484,0.9997
10000,0.516634,0.019902,0.0441,0.039808,0.711818,0.9998
10000,0.446394,0.019902,0.041,0.039808,0.656237,0.9998
10000,0.308136,0.019902,0.0397,0.039808,0.653833,0.9998
10000,0.632392,0.019902,0.0372,0.039808,0.663052,0.9995
10000,0.290906,0.019902,0.0411,0.039808,0.645171,0.9996
10000,0.421297,0.019902,0.0373,0.039808,0.674991,0.9998
10000,0.920728,0.019902,0.0417,0.039808,0.683,1
10000,0.394871,0.019902,0.0389,0.039808,0.618407,0.9997
10000,0.45645,0.019902,0.0403,0.039808,0.662993,0.9999
10000,0.453496,0.019902,0.0392,0.039808,0.718467,0.9999
10000,0.467201,0.019902,0.0397,0.039808,0.641842,0.9998
10000,0.564653,0.019902,0.0393,0.039808,0.650799,0.9999
10000,0.631109,0.019902,0.0407,0.039808,0.65542,0.9997
10000,0.505447,0.019902,0.035,0.039808,0.709931,0.9998
10000,0.258383,0.019902,0.0412,0.039808,0.657738,0.9997
10000,0.241655,0.019902,0.0386,0.039808,0.620724,0.9998
10000,0.700883,0.019902,0.0386,0.039808,0.66631,0.9998
10000,0.356708,0.019902,0.041,0.039808,0.63417,0.9998
10000,0.506488,0.019902,0.0383,0.039808,0.671877,0.9996
10000,0.302509,0.019902,0.0415,0.039808,0.664707,0.9998
10000,0.748097,0.019902,0.0357,0.039808,0.64443,0.9999
10000,0.572047,0.019902,0.0382,0.039808,0.653706,0.9998
10000,0.65014,0.019902,0.0392,0.039808,0.651227,0.9999
