n,inv_norm,runs_norm,rem_norm,osc_norm,dis_norm,ham_norm
10000,0.378595,0.49935,0.0195,0.661632,0.665557,0.9998
10000,0.769481,0.49635,0.0194,0.662733,0.671077,0.9997
10000,0.457462,0.50055,0.0193,0.671034,0.658933,0.9999
10000,0.514351,0.50375,0.0188,0.664633,0.665919,0.9997
10000,0.734268,0.49895,0.0199,0.665533,0.670105,0.9997
10000,0.311657,0.50445,0.0198,0.670634,0.669676,1
10000,0.420885,0.49915,0.019,0.669634,0.672424,0.9998
10000,0.477437,0.50185,0.0187,0.659432,0.671873,1
10000,0.363422,0.49855,0.0192,0.671834,0.66499,0.9998
10000,0.769215,0.49685,0.0194,0.667834,0.670281,0.9999
10000,0.729375,0.50165,0.0194,0.665433,0.667794,0.9997
10000,0.387717,0.50205,0.0192,0.669234,0.672894,0.9998
10000,0.649259,0.49655,0.0189,0.671734,0.662662,0.9998
10000,0.457651,0.49955,0.019,0.673335,0.672875,0.9998
10000,0.41811,0.49965,0.0186,0.666933,0.665869,1
10000,0.60767,0.49845,0.0195,0.663233,0.666936,0.9997
10000,0.812275,0.50055,0.019,0.660432,0.661606,1
10000,0.236923,0.49855,0.0192,0.668334,0.674068,0.9998
10000,0.492193,0.50385,0.0195,0.671634,0.665394,0.9998
10000,0.466536,0.50255,0.0194,0.667834,0.672241,0.9999
10000,0.796386,0.505951,0.019,0.666533,0.667307,1
10000,0.717478,0.49955,0.0194,0.665033,0.668041,0.9999
10000,0.321537,0.49725,0.0189,0.667333,0.67448,1
10000,0.493598,0.49815,0.0188,0.668834,0.664656,1
10000,0.448187,0.50255,0.019,0.660132,0.66801,0.9999
10000,0.618164,0.493849,0.0188,0.661532,0.667541,1
10000,0.685068,0.49785,0.0192,0.667934,0.667594,0.9999
10000,0.434456,0.49825,0.0183,0.661732,0.669733,1
10000,0.456655,0.50205,0.0195,0.668934,0.665567,1
10000,0.344778,0.49785,0.0193,0.673235,0.667746,1
10000,0.407539,0.49545,0.0189,0.666833,0.668979,0.9998
10000,0.621524,0.49805,0.0192,0.674635,0.670463,1
10000,0.787108,0.50205,0.0196,0.665333,0.665083,0.9997
10000,0.42748,0.49945,0.0189,0.662132,0.667177,0.9999
10000,0.360571,0.49925,0.0196,0.665333,0.66684,1
10000,0.352488,0.50355,0.0194,0.661632,0.664689,0.9998
10000,0.502713,0.50045,0.0194,0.665533,0.666628,0.9998
10000,0.662544,0.50325,0.0191,0.668734,0.666164,1
10000,0.57405,0.50225,0.0196,0.666633,0.660248,0.9998
10000,0.539892,0.50305,0.0187,0.674335,0.665655,0.9998
10000,0.25052,0.50075,0.0187,0.671134,0.667516,0.9998
10000,0.72174,0.50045,0.0184,0.664533,0.66586,0.9999
10000,0.407675,0.49735,0.0191,0.661732,0.663114,1
10000,0.480544,0.50015,0.0191,0.665933,0.669965,1
10000,0.566023,0.49765,0.0188,0.672735,0.670342,1
10000,0.8529,0.49805,0.0198,0.665533,0.671696,0.9999
10000,0.362276,0.50475,0.0192,0.667534,0.674393,0.9999
10000,0.69044,0.49785,0.0207,0.665333,0.657007,0.9999
10000,0.733756,0.49855,0.0197,0.666033,0.665191,0.9998
10000,0.899357,0.50395,0.0195,0.669034,0.6685,0.9999
10000,0.589258,0.49895,0.0194,0.660432,0.659388,0.9999
10000,0.373555,0.50225,0.0187,0.661832,0.667907,0.9999
10000,0.304164,0.50195,0.0191,0.666133,0.673863,0.9999
10000,0.292183,0.49925,0.0199,0.669634,0.657687,0.9997
10000,0.218006,0.50165,0.0189,0.667033,0.668112,0.9997
10000,0.640153,0.50165,0.0201,0.663133,0.656698,1
10000,0.339877,0.49755,0.0192,0.660032,0.664529,0.9999
10000,0.456455,0.50465,0.0192,0.671434,0.662462,1
10000,0.825167,0.505351,0.0198,0.669934,0.666384,0.9999
10000,0.59198,0.50315,0.0186,0.664633,0.667043,0.9999
10000,0.593864,0.50265,0.0197,0.667634,0.666612,0.9999
10000,0.258655,0.50325,0.0185,0.674435,0.671068,0.9999
10000,0.481777,0.49975,0.0188,0.666633,0.667811,1
10000,0.323976,0.50015,0.0188,0.664533,0.665179,0.9999
10000,0.360541,0.50185,0.0192,0.666133,0.665414,0.9998
10000,0.550585,0.50125,0.0184,0.665533,0.669208,1
10000,0.402224,0.49715,0.0195,0.669334,0.659716,0.9999
10000,0.362089,0.50005,0.0195,0.669234,0.664796,0.9998
10000,0.582044,0.50065,0.0186,0.663733,0.671725,0.9999
10000,0.644422,0.49645,0.0187,0.661132,0.667395,0.9999
10000,0.300227,0.50295,0.0188,0.676135,0.672554,0.9999
10000,0.326311,0.49695,0.0187,0.666133,0.668755,0.9998
10000,0.465102,0.50265,0.0195,0.666033,0.666602,0.9998
10000,0.483706,0.50465,0.0192,0.665533,0.660143,0.9999
10000,0.342202,0.49635,0.0192,0.672434,0.667885,0.9997
10000,0.361945,0.49795,0.0189,0.668934,0.670993,1
10000,0.55586,0.49835,0.0193,0.665233,0.656764,1
10000,0.665624,0.49835,0.0191,0.663433,0.66503,0.9999
10000,0.740085,0.49995,0.0197,0.668434,0.663494,0.9999
10000,0.376552,0.49965,0.0197,0.667133,0.665243,0.9999
10000,0.351739,0.49965,0.0202,0.663133,0.67063,0.9998
10000,0.877911,0.49775,0.0202,0.667433,0.659743,0.9998
10000,0.625584,0.49895,0.0194,0.662533,0.66025,0.9999
10000,0.580183,0.50105,0.0188,0.664033,0.666055,1
10000,0.610828,0.49835,0.0193,0.660232,0.669956,0.9999
10000,0.567523,0.50075,0.0191,0.663333,0.669156,1
10000,0.76163,0.49595,0.0193,0.669734,0.669162,0.9999
10000,0.365577,0.50325,0.0191,0.664533,0.66198,0.9999
10000,0.412682,0.49845,0.0197,0.670834,0.665925,1
10000,0.4182,0.49915,0.0187,0.655631,0.667358,0.9998
10000,0.581093,0.49865,0.0196,0.665433,0.668444,1
10000,0.2709,0.50185,0.0193,0.663433,0.664534,0.9999
10000,0.493884,0.50035,0.0195,0.667634,0.663214,0.9999
10000,0.553986,0.50185,0.0191,0.665633,0.666837,0.9999
10000,0.294916,0.49955,0.0196,0.672134,0.667984,1
10000,0.691677,0.50385,0.0192,0.670434,0.669947,1
10000,0.311238,0.49775,0.0192,0.668234,0.669837,1
10000,0.622457,0.50075,0.0191,0.673735,0.676067,0.9999
10000,0.577776,0.50195,0.0193,0.665033,0.664942,0.9997
10000,0.458842,0.49895,0.0191,0.661632,0.667661,0.9999
10000,0.297485,0.50455,0.019,0.666333,0.673799,0.9999
10000,0.749916,0.50145,0.0196,0.670334,0.663509,0.9998
10000,0.375016,0.49625,0.0191,0.669634,0.665539,0.9998
10000,0.413563,0.50205,0.0183,0.660032,0.66375,0.9997
10000,0.301773,0.50005,0.019,0.663533,0.666067,1
10000,0.340842,0.49755,0.0197,0.669134,0.667725,1
10000,0.365761,0.50025,0.0199,0.661832,0.665206,0.9999
10000,0.557085,0.49725,0.0189,0.671234,0.669812,1
10000,0.255953,0.50165,0.019,0.663633,0.665643,1
10000,0.462877,0.49995,0.0197,0.666933,0.666985,0.9999
10000,0.458549,0.49795,0.0194,0.666433,0.664713,0.9999
10000,0.536786,0.49965,0.0194,0.660132,0.667878,0.9999
10000,0.52494,0.50135,0.0196,0.663333,0.661856,0.9999
10000,0.341542,0.49875,0.0195,0.672134,0.671956,1
10000,0.54579,0.49665,0.0195,0.663733,0.660619,0.9999
10000,0.769302,0.50225,0.019,0.668534,0.66418,1
10000,0.311109,0.50195,0.019,0.668434,0.667936,0.9999
10000,0.746513,0.50195,0.0199,0.665633,0.6627,0.9999
10000,0.491185,0.50355,0.0189,0.665533,0.661168,0.9999
10000,0.290406,0.50285,0.0192,0.673935,0.669385,0.9999
10000,0.435243,0.49895,0.0189,0.665933,0.667335,0.9999
10000,0.642905,0.50015,0.0198,0.665533,0.670683,1
10000,0.847388,0.50205,0.0203,0.669034,0.658139,0.9997
10000,0.487536,0.50065,0.02,0.669934,0.654699,0.9999
10000,0.342872,0.49825,0.0199,0.670434,0.661699,0.9999
10000,0.462733,0.49825,0.0205,0.660732,0.657231,0.9999
10000,0.29923,0.49585,0.0192,0.668534,0.666602,0.9999
10000,0.480527,0.50105,0.0191,0.670234,0.669994,0.9999
10000,0.554894,0.49895,0.0188,0.663933,0.670704,1
10000,0.291995,0.493549,0.0188,0.665233,0.674535,0.9999
10000,0.59456,0.50205,0.0201,0.666933,0.66437,0.9998
10000,0.616696,0.49695,0.0195,0.665033,0.667296,0.9998
10000,0.408362,0.49875,0.0192,0.674935,0.664074,0.9999
10000,0.832845,0.49605,0.0191,0.667333,0.666379,0.9999
10000,0.391906,0.49795,0.0187,0.662132,0.667785,0.9999
