n,inv_norm,runs_norm,rem_norm,osc_norm,dis_norm,ham_norm
10000,0.542577,0.00120012,0.1735,0.00240048,0.724343,0.9997
10000,0.650243,0.00120012,0.1746,0.00240048,0.77318,0.9999
10000,0.491545,0.00120012,0.2011,0.00240048,0.71739,0.9998
10000,0.344696,0.00120012,0.2812,0.00240048,0.595508,0.9995
10000,0.546829,0.00120012,0.1776,0.00240048,0.672052,0.9997
10000,0.626277,0.00120012,0.1698,0.00240048,0.866874,0.9998
10000,0.537319,0.00120012,0.2718,0.00240048,0.407588,0.9999
10000,0.22788,0.00120012,0.2905,0.00240048,0.415323,0.9998
10000,0.466309,0.00120012,0.2563,0.00240048,0.625508,0.9997
10000,0.561374,0.00120012,0.2232,0.00240048,0.486304,0.9998
10000,0.307462,0.00120012,0.2249,0.00240048,0.614416,0.9999
10000,0.474175,0.00120012,0.1888,0.00240048,0.656424,0.9997
10000,0.361394,0.00120012,0.2256,0.00240048,0.605035,0.9998
10000,0.593824,0.00120012,0.2094,0.00240048,0.652954,0.9998
10000,0.391028,0.00120012,0.2023,0.00240048,0.704985,0.9998
10000,0.708577,0.00120012,0.191,0.00240048,0.725929,0.9999
10000,0.371312,0.00120012,0.2711,0.00240048,0.629565,0.9999
10000,0.630674,0.00120012,0.239,0.00240048,0.696109,1
10000,0.390167,0.00120012,0.2319,0.00240048,0.741491,0.9999
10000,0.389993,0.00120012,0.2976,0.00240048,0.464954,0.9995
10000,0.388012,0.00120012,0.2381,0.00240048,0.627944,0.9997
10000,0.413156,0.00120012,0.212,0.00240048,0.611773,0.9996
10000,0.629408,0.00120012,0.1915,0.00240048,0.77331,0.9997
10000,0.246569,0.00120012,0.2356,0.00240048,0.802484,0.9979
10000,0.593429,0.00120012,0.2426,0.00240048,0.562679,0.9993
10000,0.331446,0.00120012,0.2066,0.00240048,0.694992,0.9886
10000,0.304575,0.00120012,0.2223,0.00240048,0.654623,0.9996
10000,0.4809,0.00120012,0.2388,0.00240048,0.575363,0.9978
10000,0.257854,0.00120012,0.2012,0.00240048,0.697686,0.9998
10000,0.233166,0.00120012,0.2477,0.00240048,0.625795,0.9982
10000,0.598376,0.00120012,0.2188,0.00240048,0.777771,0.9999
10000,0.625961,0.00120012,0.2054,0.00240048,0.727773,0.9996
10000,0.677495,0.00120012,0.2284,0.00240048,0.787538,1
10000,0.257374,0.00120012,0.2267,0.00240048,0.62748,0.9998
10000,0.616285,0.00120012,0.1925,0.00240048,0.689037,0.9996
10000,0.479065,0.00120012,0.2371,0.00240048,0.754479,1
10000,0.269685,0.00120012,0.2633,0.00240048,0.487767,0.9996
10000,0.558474,0.00120012,0.2959,0.00240048,0.466518,0.9999
10000,0.693462,0.00120012,0.2182,0.00240048,0.707892,0.9999
10000,0.316592,0.00120012,0.2469,0.00240048,0.556573,0.9999
10000,0.273373,0.00120012,0.2577,0.00240048,0.562264,0.9998
10000,0.407109,0.00120012,0.2864,0.00240048,0.438249,0.9998
10000,0.275595,0.00120012,0.2351,0.00240048,0.681498,0.9941
10000,0.271279,0.00120012,0.2036,0.00240048,0.710591,0.9999
10000,0.32752,0.00120012,0.1997,0.00240048,0.78414,0.9998
10000,0.716665,0.00120012,0.2596,0.00240048,0.699924,0.9998
10000,0.228508,0.00120012,0.2315,0.00240048,0.620867,0.9997
10000,0.375324,0.00120012,0.2257,0.00240048,0.555468,0.9994
10000,0.640296,0.00120012,0.2379,0.00240048,0.616454,0.9998
10000,0.702689,0.00120012,0.2,0.00240048,0.77021,0.9999
10000,0.454083,0.00120012,0.2274,0.00240048,0.702654,0.9932
10000,0.606856,0.00120012,0.1928,0.00240048,0.754821,0.9998
10000,0.616321,0.00120012,0.1979,0.00240048,0.722328,0.9999
10000,0.392612,0.00120012,0.2552,0.00240048,0.669998,0.9998
10000,0.258828,0.00120012,0.1746,0.00240048,0.800962,0.9999
10000,0.3417,0.00120012,0.2101,0.00240048,0.637958,0.9997
10000,0.461314,0.00120012,0.2014,0.00240048,0.713682,0.9998
10000,0.208962,0.00120012,0.2665,0.00240048,0.620392,0.996
10000,0.353691,0.00120012,0.2692,0.00240048,0.568453,0.9997
10000,0.6014,0.00120012,0.2785,0.00240048,0.538129,0.9954
10000,0.566594,0.00120012,0.2419,0.00240048,0.695412,0.9997
10000,0.428274,0.00120012,0.1998,0.00240048,0.801705,0.9998
10000,0.333125,0.00120012,0.2157,0.00240048,0.524793,0.9999
10000,0.44657,0.00120012,0.1942,0.00240048,0.674706,0.9996
10000,0.415205,0.00120012,0.2162,0.00240048,0.671047,0.9997
10000,0.693054,0.00120012,0.2319,0.00240048,0.677656,0.9996
10000,0.322564,0.00120012,0.1977,0.00240048,0.820859,0.9999
10000,0.657195,0.00120012,0.2791,0.00240048,0.494405,0.9998
10000,0.281644,0.00120012,0.2413,0.00240048,0.605955,0.9999
10000,0.544367,0.00120012,0.2165,0.00240048,0.730265,0.9998
10000,0.494004,0.00120012,0.2152,0.00240048,0.672549,0.9997
10000,0.426502,0.00120012,0.2173,0.00240048,0.585741,0.9996
10000,0.28231,0.00120012,0.2395,0.00240048,0.688466,0.9998
10000,0.609097,0.00120012,0.2542,0.00240048,0.532972,0.9997
10000,0.696893,0.00120012,0.194,0.00240048,0.770965,0.9999
10000,0.480679,0.00120012,0.1798,0.00240048,0.737275,0.9998
10000,0.315398,0.00120012,0.1946,0.00240048,0.704184,0.9999
10000,0.31913,0.00120012,0.2553,0.00240048,0.719889,0.9997
10000,0.614771,0.00120012,0.2467,0.00240048,0.523094,1
10000,0.429298,0.00120012,0.2059,0.00240048,0.709449,0.9997
10000,0.611492,0.00120012,0.2381,0.00240048,0.694986,0.9997
10000,0.426923,0.00120012,0.205,0.00240048,0.60107,0.9999
10000,0.456962,0.00120012,0.2968,0.00240048,0.680286,1
10000,0.260615,0.00120012,0.2521,0.00240048,0.625314,0.9874
10000,0.758591,0.00120012,0.2981,0.00240048,0.61616,0.9997
10000,0.388508,0.00120012,0.2658,0.00240048,0.540782,0.9997
10000,0.267554,0.00120012,0.2791,0.00240048,0.596517,0.9998
10000,0.435261,0.00120012,0.1813,0.00240048,0.743241,0.9997
10000,0.275927,0.00120012,0.2105,0.00240048,0.70474,0.9998
10000,0.503138,0.00120012,0.2518,0.00240048,0.553037,0.9999
10000,0.414773,0.00120012,0.2273,0.00240048,0.626685,0.9996
10000,0.311591,0.00120012,0.1854,0.00240048,0.701547,1
10000,0.310187,0.00120012,0.3235,0.00240048,0.691073,1
10000,0.446111,0.00120012,0.2257,0.00240048,0.778428,1
10000,0.361134,0.00120012,0.2435,0.00240048,0.657608,0.9998
10000,0.388715,0.00120012,0.1868,0.00240048,0.6428,1
10000,0.466803,0.00120012,0.2724,0.00240048,0.653275,0.9994
10000,0.346358,0.00120012,0.2152,0.00240048,0.571105,0.9997
10000,0.525395,0.00120012,0.2329,0.00240048,0.69849,0.9997
10000,0.311432,0.00120012,0.222,0.00240048,0.687235,0.9998
10000,0.173469,0.00120012,0.2599,0.00240048,0.532679,0.9999
10000,0.289261,0.00120012,0.3345,0.00240048,0.489137,0.9993
10000,0.317306,0.00120012,0.2498,0.00240048,0.697571,0.9994
10000,0.276787,0.00120012,0.2463,0.00240048,0.628866,0.9998
10000,0.216987,0.00120012,0.249,0.00240048,0.501258,0.9999
10000,0.358419,0.00120012,0.2537,0.00240048,0.649162,0.9997
10000,0.594321,0.00120012,0.2775,0.00240048,0.56114,0.9999
10000,0.265696,0.00120012,0.2217,0.00240048,0.527976,0.9996
10000,0.455484,0.00120012,0.2276,0.00240048,0.701821,0.9999
10000,0.569758,0.00120012,0.1867,0.00240048,0.657144,0.9998
10000,0.413248,0.00120012,0.1787,0.00240048,0.771471,1
10000,0.670758,0.00120012,0.2181,0.00240048,0.677262,0.9999
10000,0.712441,0.00120012,0.1883,0.00240048,0.667245,0.9997
10000,0.57412,0.00120012,0.2109,0.00240048,0.660547,0.9997
10000,0.322141,0.00120012,0.2001,0.00240048,0.661802,0.9999
10000,0.341489,0.00120012,0.2693,0.00240048,0.586517,0.9996
10000,0.338144,0.00120012,0.1992,0.00240048,0.700026,0.9999
10000,0.242983,0.00120012,0.2442,0.00240048,0.658316,0.9817
10000,0.313397,0.00120012,0.2022,0.00240048,0.630277,0.9999
10000,0.384954,0.00120012,0.2725,0.00240048,0.636767,0.9996
10000,0.464893,0.00120012,0.2337,0.00240048,0.677268,0.9999
10000,0.212955,0.00120012,0.2881,0.00240048,0.507421,0.9859
10000,0.288543,0.00120012,0.2436,0.00240048,0.475326,0.9996
10000,0.516453,0.00120012,0.2736,0.00240048,0.656084,0.9999
10000,0.455748,0.00120012,0.2381,0.00240048,0.701487,0.9999
10000,0.6766,0.00120012,0.1775,0.00240048,0.821697,1
10000,0.363648,0.00120012,0.2429,0.00240048,0.647154,0.9999
10000,0.405905,0.00120012,0.2548,0.00240048,0.581243,0.9998
10000,0.278899,0.00120012,0.2396,0.00240048,0.713859,0.9998
10000,0.452239,0.00120012,0.2799,0.00240048,0.715187,1
10000,0.391722,0.00120012,0.2613,0.00240048,0.695228,1
10000,0.345662,0.00120012,0.1985,0.00240048,0.719808,0.9998
10000,0.310007,0.00120012,0.2106,0.00240048,0.659677,0.9998
10000,0.411935,0.00120012,0.2119,0.00240048,0.661683,0.9997
10000,0.29529,0.00120012,0.2501,0.00240048,0.559668,0.9818
10000,0.39201,0.00120012,0.2654,0.00240048,0.641544,0.997
10000,0.200199,0.00120012,0.2689,0.00240048,0.605538,0.9932
10000,0.55104,0.00120012,0.2866,0.00240048,0.575072,0.9997
10000,0.250117,0.00120012,0.2357,0.00240048,0.797586,0.9998
10000,0.397741,0.00120012,0.2749,0.00240048,0.478257,0.9996
10000,0.417482,0.00120012,0.2034,0.00240048,0.715197,0.9994
10000,0.305474,0.00120012,0.2399,0.00240048,0.819825,1
10000,0.302373,0.00120012,0.2247,0.00240048,0.667042,0.9998
10000,0.611793,0.00120012,0.2584,0.00240048,0.67733,0.9998
10000,0.673064,0.00120012,0.2634,0.00240048,0.711,0.9998
10000,0.452738,0.00120012,0.2217,0.00240048,0.673865,0.9998
10000,0.605577,0.00120012,0.1805,0.00240048,0.684997,0.9999
10000,0.277966,0.00120012,0.2595,0.00240048,0.629225,0.9995
10000,0.4986,0.00120012,0.2279,0.00240048,0.641563,0.9997
10000,0.292375,0.00120012,0.2538,0.00240048,0.565051,0.9997
10000,0.432017,0.00120012,0.3167,0.00240048,0.633355,0.9999
10000,0.472965,0.00120012,0.2724,0.00240048,0.552893,0.9853
10000,0.471834,0.00120012,0.209,0.00240048,0.614964,0.9997
10000,0.212864,0.00120012,0.2639,0.00240048,0.477127,0.9997
10000,0.319703,0.00120012,0.2471,0.00240048,0.645097,0.9945
10000,0.658698,0.00120012,0.1926,0.00240048,0.846381,0.9998
10000,0.229032,0.00120012,0.214,0.00240048,0.659923,0.9998
10000,0.487396,0.00120012,0.2184,0.00240048,0.815668,0.9999
10000,0.362224,0.00120012,0.2118,0.00240048,0.686226,0.9999
10000,0.536335,0.00120012,0.231,0.00240048,0.612458,0.9998
10000,0.591492,0.00120012,0.1644,0.00240048,0.803628,0.9999
10000,0.28292,0.00120012,0.1994,0.00240048,0.635623,0.9999
10000,0.34714,0.00120012,0.2152,0.00240048,0.691823,1
10000,0.354848,0.00120012,0.2301,0.00240048,0.557131,0.9996
10000,0.6277,0.00120012,0.264,0.00240048,0.55126,0.9998
10000,0.346822,0.00120012,0.209,0.00240048,0.634314,0.9999
10000,0.289065,0.00120012,0.1843,0.00240048,0.853107,1
10000,0.368427,0.00120012,0.1651,0.00240048,0.836091,0.9998
10000,0.623459,0.00120012,0.2626,0.00240048,0.604405,0.9999
10000,0.24146,0.00120012,0.2759,0.00240048,0.480735,0.9997
10000,0.738657,0.00120012,0.2268,0.00240048,0.756013,1
10000,0.260034,0.00120012,0.246,0.00240048,0.636848,0.9926
10000,0.317497,0.00120012,0.27,0.00240048,0.597191,0.9999
10000,0.485566,0.00120012,0.2609,0.00240048,0.687751,0.9998
10000,0.315782,0.00120012,0.185,0.00240048,0.629629,0.9997
10000,0.523973,0.00120012,0.2885,0.00240048,0.57028,0.9977
10000,0.228163,0.00120012,0.2499,0.00240048,0.437506,0.9996
10000,0.329737,0.00120012,0.215,0.00240048,0.681718,0.9999
10000,0.303828,0.00120012,0.2389,0.00240048,0.634915,0.9947
10000,0.714178,0.00120012,0.2455,0.00240048,0.667783,0.9998
10000,0.369435,0.00120012,0.2046,0.00240048,0.681628,0.9998
10000,0.464319,0.00120012,0.2005,0.00240048,0.752553,0.9999
10000,0.230924,0.00120012,0.2216,0.00240048,0.638478,0.9998
10000,0.61215,0.00120012,0.1924,0.00240048,0.831713,1
10000,0.498958,0.00120012,0.2623,0.00240048,0.421166,0.9998
10000,0.378067,0.00120012,0.2511,0.00240048,0.536022,0.9997
10000,0.444447,0.00120012,0.2695,0.00240048,0.518401,0.9999
10000,0.300597,0.00120012,0.1774,0.00240048,0.627248,0.9999
10000,0.270909,0.00120012,0.2598,0.00240048,0.516987,0.9996
10000,0.39256,0.00120012,0.239,0.00240048,0.772119,1
10000,0.491942,0.00120012,0.2794,0.00240048,0.554965,0.9997
10000,0.706475,0.00120012,0.1699,0.00240048,0.726544,0.9998
10000,0.519704,0.00120012,0.2166,0.00240048,0.593907,0.9973
10000,0.362386,0.00120012,0.2282,0.00240048,0.668346,0.9998
10000,0.484797,0.00120012,0.2285,0.00240048,0.681543,0.9998
10000,0.3098,0.00120012,0.2504,0.00240048,0.739887,0.989
10000,0.333838,0.00120012,0.1666,0.00240048,0.564455,0.9995
10000,0.33675,0.00120012,0.179,0.00240048,0.69516,0.9997
10000,0.33615,0.00120012,0.239,0.00240048,0.542628,0.9998
10000,0.459408,0.00120012,0.2743,0.00240048,0.573049,0.9998
10000,0.601565,0.00120012,0.262,0.00240048,0.610252,0.9999
10000,0.559528,0.00120012,0.2376,0.00240048,0.793381,0.9999
10000,0.342549,0.00120012,0.2511,0.00240048,0.586015,0.9996
10000,0.414682,0.00120012,0.2202,0.00240048,0.681495,0.9998
10000,0.776447,0.00120012,0.203,0.00240048,0.762418,0.9998
10000,0.37973,0.00120012,0.2311,0.00240048,0.640691,0.9998
10000,0.366246,0.00120012,0.2578,0.00240048,0.613756,0.9996
10000,0.41834,0.00120012,0.183,0.00240048,0.855457,0.9999
10000,0.525434,0.00120012,0.2163,0.00240048,0.660606,0.9995
10000,0.488534,0.00120012,0.1803,0.00240048,0.77634,0.9999
10000,0.311242,0.00120012,0.2936,0.00240048,0.560082,0.9998
10000,0.300133,0.00120012,0.2579,0.00240048,0.585404,0.9997
10000,0.660753,0.00120012,0.1598,0.00240048,0.713744,0.9998
10000,0.304635,0.00120012,0.2054,0.00240048,0.609122,0.9999
10000,0.342151,0.00120012,0.2451,0.00240048,0.605901,0.9998
10000,0.83635,0.00120012,0.2292,0.00240048,0.738174,0.9998
10000,0.364283,0.00120012,0.2221,0.00240048,0.577472,1
10000,0.328604,0.00120012,0.2713,0.00240048,0.67958,0.9998
10000,0.17223,0.00120012,0.2622,0.00240048,0.585875,0.9999
10000,0.524464,0.00120012,0.2565,0.00240048,0.673189,0.9998
10000,0.239081,0.00120012,0.2325,0.00240048,0.735365,0.9998
10000,0.604195,0.00120012,0.223,0.00240048,0.700814,1
10000,0.400766,0.00120012,0.1827,0.00240048,0.522845,0.9946
10000,0.525773,0.00120012,0.2246,0.00240048,0.693324,0.9999
10000,0.266039,0.00120012,0.2465,0.00240048,0.544252,0.9998
10000,0.556982,0.00120012,0.224,0.00240048,0.703466,0.9999
10000,0.434036,0.00120012,0.2419,0.00240048,0.60597,0.9997
10000,0.265032,0.00120012,0.2673,0.00240048,0.646788,0.985
10000,0.325913,0.00120012,0.2373,0.00240048,0.55203,0.9998
10000,0.694054,0.00120012,0.2207,0.00240048,0.640842,0.9998
10000,0.224986,0.00120012,0.2654,0.00240048,0.50952,0.9994
10000,0.452832,0.00120012,0.25,0.00240048,0.502382,0.9998
10000,0.532506,0.00120012,0.2157,0.00240048,0.732473,0.9997
10000,0.444818,0.00120012,0.2193,0.00240048,0.65784,0.9997
10000,0.661288,0.00120012,0.2329,0.00240048,0.55037,0.9997
10000,0.505117,0.00120012,0.2925,0.00240048,0.656734,0.979
10000,0.254091,0.00120012,0.248,0.00240048,0.589053,0.9882
10000,0.375857,0.00120012,0.2579,0.00240048,0.612565,0.9995
10000,0.370255,0.00120012,0.1943,0.00240048,0.664024,0.9998
10000,0.459641,0.00120012,0.2038,0.00240048,0.657974,0.9999
10000,0.486206,0.00120012,0.2272,0.00240048,0.618075,0.9998
10000,0.513387,0.00120012,0.2899,0.00240048,0.463793,0.9997
10000,0.588299,0.00120012,0.2458,0.00240048,0.567693,0.9998
10000,0.404984,0.00120012,0.239,0.00240048,0.74739,0.9998
10000,0.383554,0.00120012,0.2194,0.00240048,0.622556,0.9998
10000,0.309651,0.00120012,0.1909,0.00240048,0.622437,0.9997
10000,0.397654,0.00120012,0.2585,0.00240048,0.585762,0.9996
10000,0.319631,0.00120012,0.3091,0.00240048,0.431321,0.9997
10000,0.532599,0.00120012,0.2122,0.00240048,0.694135,0.9999
10000,0.499917,0.00120012,0.2823,0.00240048,0.676485,0.9999
10000,0.328275,0.00120012,0.2718,0.00240048,0.594404,0.9993
10000,0.41456,0.00120012,0.2075,0.00240048,0.650032,0.9998
10000,0.355514,0.00120012,0.2355,0.00240048,0.695522,1
10000,0.2923,0.00120012,0.2709,0.00240048,0.713688,0.9999
10000,0.327536,0.00120012,0.2862,0.00240048,0.592635,0.9997
10000,0.704679,0.00120012,0.1636,0.00240048,0.80911,0.9999
10000,0.515536,0.00120012,0.2262,0.00240048,0.668878,0.9999
10000,0.447442,0.00120012,0.2447,0.00240048,0.54698,0.9999
10000,0.628872,0.00120012,0.1975,0.00240048,0.788945,0.9998
10000,0.578544,0.00120012,0.2372,0.00240048,0.737978,0.9971
10000,0.702789,0.00120012,0.1886,0.00240048,0.714789,0.9998
10000,0.501387,0.00120012,0.2408,0.00240048,0.622073,0.9997
10000,0.268354,0.00120012,0.238,0.00240048,0.624529,0.9995
10000,0.296722,0.00120012,0.2019,0.00240048,0.743756,1
10000,0.711281,0.00120012,0.221,0.00240048,0.563267,0.9997
10000,0.453839,0.00120012,0.2271,0.00240048,0.753965,0.9999
10000,0.311453,0.00120012,0.2373,0.00240048,0.516842,0.9999
10000,0.600939,0.00120012,0.1989,0.00240048,0.683256,1
10000,0.693787,0.00120012,0.2289,0.00240048,0.806617,0.9998
10000,0.488618,0.00120012,0.1999,0.00240048,0.710931,0.9998
10000,0.340187,0.00120012,0.2092,0.00240048,0.684546,1
10000,0.312397,0.00120012,0.2202,0.00240048,0.599889,0.9999
10000,0.394652,0.00120012,0.2953,0.00240048,0.518059,0.9998
10000,0.249078,0.00120012,0.2166,0.00240048,0.518746,0.9999
10000,0.633713,0.00120012,0.1501,0.00240048,0.737816,0.9997
10000,0.293678,0.00120012,0.2367,0.00240048,0.68453,0.9998
10000,0.600659,0.00120012,0.2074,0.00240048,0.69876,0.9998
10000,0.454391,0.00120012,0.2931,0.00240048,0.55938,0.9995
10000,0.45456,0.00120012,0.2257,0.00240048,0.712603,0.9999
10000,0.49338,0.00120012,0.2573,0.00240048,0.669017,0.9999
10000,0.48588,0.00120012,0.2056,0.00240048,0.616651,0.9998
10000,0.432804,0.00120012,0.2588,0.00240048,0.689068,0.9998
10000,0.697258,0.00120012,0.2281,0.00240048,0.774844,0.9999
10000,0.308665,0.00120012,0.2702,0.00240048,0.61284,0.9998
10000,0.292236,0.00120012,0.229,0.00240048,0.582623,1
10000,0.515391,0.00120012,0.2569,0.00240048,0.496793,0.9995
10000,0.349137,0.00120012,0.2636,0.00240048,0.636795,0.9997
10000,0.524605,0.00120012,0.2095,0.00240048,0.634469,0.9875
10000,0.48262,0.00120012,0.1886,0.00240048,0.686068,0.9999
10000,0.503002,0.00120012,0.3157,0.00240048,0.550419,0.9999
10000,0.523567,0.00120012,0.1761,0.00240048,0.717601,0.9998
10000,0.382222,0.00120012,0.2337,0.00240048,0.562047,0.9996
10000,0.651388,0.00120012,0.2115,0.00240048,0.779171,0.9998
10000,0.398738,0.00120012,0.2292,0.00240048,0.714659,0.9997
10000,0.243188,0.00120012,0.2687,0.00240048,0.626366,1
10000,0.533093,0.00120012,0.2188,0.00240048,0.667259,0.9996
10000,0.431761,0.00120012,0.2654,0.00240048,0.535679,0.9997
10000,0.281379,0.00120012,0.2212,0.00240048,0.561358,1
10000,0.414686,0.00120012,0.244,0.00240048,0.503793,0.9975
10000,0.328025,0.00120012,0.1688,0.00240048,0.730341,1
10000,0.26618,0.00120012,0.2706,0.00240048,0.435688,0.9956
10000,0.539818,0.00120012,0.2065,0.00240048,0.774454,0.9998
10000,0.351219,0.00120012,0.2005,0.00240048,0.647311,0.9998
10000,0.397051,0.00120012,0.255,0.00240048,0.636632,1
10000,0.509572,0.00120012,0.2484,0.00240048,0.483919,0.9997
10000,0.285418,0.00120012,0.2325,0.00240048,0.704754,0.9995
10000,0.308969,0.00120012,0.1653,0.00240048,0.872998,0.9999
10000,0.664602,0.00120012,0.2267,0.00240048,0.706186,0.9996
10000,0.377913,0.00120012,0.2565,0.00240048,0.559437,0.9998
10000,0.2971,0.00120012,0.2141,0.00240048,0.877083,0.9999
10000,0.434521,0.00120012,0.2485,0.00240048,0.511812,0.9999
10000,0.257651,0.00120012,0.2624,0.00240048,0.532827,0.9997
10000,0.218488,0.00120012,0.2618,0.00240048,0.624006,0.9999
10000,0.310803,0.00120012,0.2382,0.00240048,0.547092,0.9997
10000,0.553261,0.00120012,0.2147,0.00240048,0.795482,0.9997
10000,0.503755,0.00120012,0.2149,0.00240048,0.654389,1
10000,0.402621,0.00120012,0.1876,0.00240048,0.829458,0.9998
10000,0.367207,0.00120012,0.2157,0.00240048,0.614276,0.9998
10000,0.639249,0.00120012,0.233,0.00240048,0.705412,0.9998
10000,0.378627,0.00120012,0.3158,0.00240048,0.523111,0.9952
10000,0.636425,0.00120012,0.1687,0.00240048,0.737814,0.9998
10000,0.445601,0.00120012,0.2186,0.00240048,0.616767,0.9998
10000,0.47944,0.00120012,0.2264,0.00240048,0.624326,0.9998
10000,0.456043,0.00120012,0.2295,0.00240048,0.732034,0.9997
10000,0.391537,0.00120012,0.1869,0.00240048,0.660517,0.9996
10000,0.45767,0.00120012,0.1874,0.00240048,0.62941,0.9996
10000,0.404177,0.00120012,0.1982,0.00240048,0.714752,0.9999
10000,0.399934,0.00120012,0.2483,0.00240048,0.628625,0.9913
10000,0.397162,0.00120012,0.2659,0.00240048,0.624863,0.9998
10000,0.243271,0.00120012,0.254,0.00240048,0.656951,0.9997
10000,0.498374,0.00120012,0.2435,0.00240048,0.724273,0.9998
10000,0.402243,0.00120012,0.1869,0.00240048,0.757493,0.9998
10000,0.158731,0.00120012,0.2763,0.00240048,0.486917,0.9997
10000,0.509211,0.00120012,0.2378,0.00240048,0.744116,0.9997
10000,0.629209,0.00120012,0.1923,0.00240048,0.759753,0.9998
10000,0.408492,0.00120012,0.178,0.00240048,0.723051,0.9997
10000,0.380502,0.00120012,0.2439,0.00240048,0.514113,0.9996
10000,0.669187,0.00120012,0.1817,0.00240048,0.752662,0.9948
10000,0.446111,0.00120012,0.1995,0.00240048,0.753803,0.9997
10000,0.42292,0.00120012,0.2567,0.00240048,0.616648,0.9999
10000,0.293239,0.00120012,0.2062,0.00240048,0.718578,0.9997
10000,0.673123,0.00120012,0.1997,0.00240048,0.741315,1
10000,0.366363,0.00120012,0.2825,0.00240048,0.70623,0.9997
10000,0.27428,0.00120012,0.2307,0.00240048,0.653729,1
10000,0.307384,0.00120012,0.2057,0.00240048,0.723358,0.9998
10000,0.366399,0.00120012,0.1485,0.00240048,0.754668,0.9998
10000,0.668045,0.00120012,0.229,0.00240048,0.680667,0.9997
10000,0.288059,0.00120012,0.2582,0.00240048,0.640859,0.9999
10000,0.491735,0.00120012,0.2089,0.00240048,0.690544,0.9889
10000,0.793644,0.00120012,0.2264,0.00240048,0.595373,0.9998
10000,0.411635,0.00120012,0.262,0.00240048,0.581066,0.9996
10000,0.502936,0.00120012,0.2422,0.00240048,0.663601,1
10000,0.764385,0.00120012,0.2494,0.00240048,0.571001,0.9993
10000,0.679044,0.00120012,0.1763,0.00240048,0.784049,0.9999
10000,0.717534,0.00120012,0.2176,0.00240048,0.615532,0.9994
10000,0.371059,0.00120012,0.2433,0.00240048,0.52779,0.9997
10000,0.370038,0.00120012,0.235,0.00240048,0.738886,0.9998
10000,0.489993,0.00120012,0.2785,0.00240048,0.518362,0.9997
10000,0.317673,0.00120012,0.2415,0.00240048,0.610695,0.9996
10000,0.39878,0.00120012,0.1799,0.00240048,0.743427,0.9997
10000,0.343637,0.00120012,0.2351,0.00240048,0.735546,0.9999
10000,0.54768,0.00120012,0.2213,0.00240048,0.614326,0.9997
10000,0.495794,0.00120012,0.2211,0.00240048,0.626051,0.991
10000,0.526141,0.00120012,0.1954,0.00240048,0.685864,0.9855
10000,0.264346,0.00120012,0.2715,0.00240048,0.64351,0.9999
10000,0.333388,0.00120012,0.2401,0.00240048,0.612654,0.9998
10000,0.282162,0.00120012,0.2149,0.00240048,0.767142,0.9999
10000,0.184524,0.00120012,0.2447,0.00240048,0.650488,0.9998
10000,0.313182,0.00120012,0.1593,0.00240048,0.73308,0.9998
10000,0.29427,0.00120012,0.2487,0.00240048,0.714943,0.9999
10000,0.548191,0.00120012,0.2379,0.00240048,0.602257,0.9998
10000,0.271273,0.00120012,0.238,0.00240048,0.623076,0.9999
10000,0.398335,0.00120012,0.2614,0.00240048,0.519627,0.9999
10000,0.186998,0.00120012,0.2206,0.00240048,0.673127,0.9998
10000,0.606345,0.00120012,0.2074,0.00240048,0.674717,0.9996
10000,0.280514,0.00120012,0.1978,0.00240048,0.678693,0.9997
10000,0.379725,0.00120012,0.2045,0.00240048,0.684662,0.9994
10000,0.290421,0.00120012,0.2601,0.00240048,0.628401,0.9997
10000,0.282108,0.00120012,0.2322,0.00240048,0.571804,0.9997
10000,0.546651,0.00120012,0.2386,0.00240048,0.671543,0.9981
10000,0.566104,0.00120012,0.2143,0.00240048,0.569382,0.9995
10000,0.311554,0.00120012,0.2629,0.00240048,0.5237,0.9997
10000,0.330288,0.00120012,0.1808,0.00240048,0.804903,0.9998
10000,0.412224,0.00120012,0.2111,0.00240048,0.722499,0.9998
10000,0.376645,0.00120012,0.25,0.00240048,0.65004,0.9998
10000,0.244572,0.00120012,0.2703,0.00240048,0.745352,0.9999
10000,0.333623,0.00120012,0.237,0.00240048,0.696548,1
10000,0.259159,0.00120012,0.1884,0.00240048,0.575974,0.9996
10000,0.310451,0.00120012,0.192,0.00240048,0.686936,0.9999
10000,0.425354,0.00120012,0.2062,0.00240048,0.719028,0.9998
10000,0.701734,0.00120012,0.1804,0.00240048,0.766593,0.9998
10000,0.334275,0.00120012,0.2379,0.00240048,0.63832,0.9998
10000,0.355572,0.00120012,0.2487,0.00240048,0.53426,0.9995
10000,0.435141,0.00120012,0.2983,0.00240048,0.514082,0.9995
10000,0.308173,0.00120012,0.2469,0.00240048,0.587824,0.9996
10000,0.706433,0.00120012,0.2017,0.00240048,0.757014,0.9999
10000,0.584233,0.00120012,0.2289,0.00240048,0.565979,0.9998
10000,0.511464,0.00120012,0.2249,0.00240048,0.680368,0.9997
10000,0.488533,0.00120012,0.2408,0.00240048,0.747704,0.9998
10000,0.342237,0.00120012,0.2503,0.00240048,0.746663,0.9998
10000,0.442892,0.00120012,0.1896,0.00240048,0.683642,0.9998
10000,0.355283,0.00120012,0.3088,0.00240048,0.576604,0.9829
10000,0.257238,0.00120012,0.2588,0.00240048,0.637449,0.9999
