n,inv_norm,runs_norm,rem_norm,osc_norm,dis_norm,ham_norm
10000,0.765371,0.09991,0.021,0.19964,0.685623,0.9999
10000,0.386712,0.09991,0.0207,0.19964,0.675927,1
10000,0.197872,0.09991,0.0211,0.19944,0.66045,1
10000,0.228798,0.09991,0.0217,0.19964,0.642808,0.9998
10000,0.532919,0.09991,0.0223,0.19984,0.670338,0.9997
10000,0.263481,0.09991,0.0217,0.19964,0.668765,0.9998
10000,0.330203,0.09991,0.0202,0.19984,0.67563,0.9999
10000,0.553384,0.09991,0.0211,0.19944,0.661182,0.9999
10000,0.341705,0.09991,0.0215,0.19944,0.675327,0.9999
10000,0.670479,0.09991,0.0214,0.19944,0.648678,0.9999
